2018-05-24T06:43:06.700+0000 I CONTROL  [initandlisten] MongoDB starting : pid=43 port=27017 dbpath=/mongo/mem 64-bit host=node1
2018-05-24T06:43:10.984+0000 I NETWORK  [conn2] received client metadata from 172.23.0.4:52458 conn2: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:10.984+0000 I NETWORK  [conn3] received client metadata from 172.23.0.4:52460 conn3: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:10.991+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56328 #4 (4 connections now open)
2018-05-24T06:43:10.992+0000 I REPL     [conn1] replSetInitiate admin command received from client
2018-05-24T06:43:10.992+0000 I REPL     [conn2] replSetInitiate admin command received from client
2018-05-24T06:43:10.992+0000 I NETWORK  [conn4] received client metadata from 172.23.0.3:56328 conn4: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:10.996+0000 I REPL     [conn3] replSetInitiate admin command received from client
2018-05-24T06:43:11.002+0000 I REPL     [conn1] replSetInitiate config object with 3 members parses ok
2018-05-24T06:43:11.004+0000 I NETWORK  [conn2] end connection 172.23.0.4:52458 (3 connections now open)
2018-05-24T06:43:11.004+0000 I NETWORK  [conn3] end connection 172.23.0.4:52460 (2 connections now open)
2018-05-24T06:43:11.006+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node2:27017
2018-05-24T06:43:11.006+0000 I REPL     [conn4] replSetInitiate admin command received from client
2018-05-24T06:43:11.007+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node3:27017
2018-05-24T06:43:11.010+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to node3:27017, took 4ms (1 connections now open to node3:27017)
2018-05-24T06:43:11.012+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56338 #5 (3 connections now open)
2018-05-24T06:43:11.013+0000 I NETWORK  [conn5] received client metadata from 172.23.0.3:56338 conn5: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:11.013+0000 I NETWORK  [conn4] end connection 172.23.0.3:56328 (2 connections now open)
2018-05-24T06:43:11.020+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to node2:27017, took 14ms (1 connections now open to node2:27017)
2018-05-24T06:43:11.022+0000 I REPL     [conn1] ******
2018-05-24T06:43:11.023+0000 I REPL     [conn1] creating replication oplog of size: 990MB...
2018-05-24T06:43:11.023+0000 I STORAGE  [conn1] createCollection: local.oplog.rs with no UUID.
2018-05-24T06:43:11.024+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:52474 #6 (3 connections now open)
2018-05-24T06:43:11.024+0000 I NETWORK  [conn6] received client metadata from 172.23.0.4:52474 conn6: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:11.025+0000 I STORAGE  [conn1] Starting WiredTigerRecordStoreThread local.oplog.rs
2018-05-24T06:43:11.026+0000 I STORAGE  [conn1] The size storer reports that the oplog contains 0 records totaling to 0 bytes
2018-05-24T06:43:11.026+0000 I STORAGE  [conn1] Scanning the oplog to determine where to place markers for truncation
2018-05-24T06:43:11.031+0000 I REPL     [conn1] ******
2018-05-24T06:43:11.032+0000 I STORAGE  [conn1] createCollection: local.system.replset with no UUID.
2018-05-24T06:43:11.041+0000 I COMMAND  [conn1] Assigning UUID 50e80c25-2890-45c9-ab96-f1e3a4d6ae03 to collection local.system.rollback.id
2018-05-24T06:43:11.042+0000 I COMMAND  [conn1] Assigning UUID 1bf0f6bb-79df-47e9-981f-417bace811ee to collection local.system.replset
2018-05-24T06:43:11.042+0000 I COMMAND  [conn1] Assigning UUID de13b12e-6cd5-40a1-975a-3202f0d90ad9 to collection local.me
2018-05-24T06:43:11.043+0000 I COMMAND  [conn1] Assigning UUID 9ed7575f-4e58-47ea-82c6-9ea107bc02cb to collection local.startup_log
2018-05-24T06:43:11.043+0000 I COMMAND  [conn1] Assigning UUID e356db75-8c76-4d1a-ada2-453cace353e4 to collection local.replset.minvalid
2018-05-24T06:43:11.044+0000 I COMMAND  [conn1] Assigning UUID abb1c770-ccc2-4d20-b300-b4cd5d9b3430 to collection local.oplog.rs
2018-05-24T06:43:11.045+0000 I STORAGE  [conn1] createCollection: admin.system.version with provided UUID: 0a8bf1ab-11b9-4a79-912c-bfeb8420820a
2018-05-24T06:43:11.048+0000 I COMMAND  [conn1] setting featureCompatibilityVersion to 3.6
2018-05-24T06:43:11.049+0000 I NETWORK  [conn1] Skip closing connection for connection # 6
2018-05-24T06:43:11.049+0000 I NETWORK  [conn1] Skip closing connection for connection # 5
2018-05-24T06:43:11.049+0000 I NETWORK  [conn1] Skip closing connection for connection # 1
2018-05-24T06:43:11.050+0000 I REPL     [conn1] New replica set config in use: { _id: "rs0", version: 1, protocolVersion: 1, members: [ { _id: 0, host: "node1:27017", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 1, host: "node2:27017", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 2, host: "node3:27017", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 } ], settings: { chainingAllowed: true, heartbeatIntervalMillis: 2000, heartbeatTimeoutSecs: 10, electionTimeoutMillis: 10000, catchUpTimeoutMillis: -1, catchUpTakeoverDelayMillis: 30000, getLastErrorModes: {}, getLastErrorDefaults: { w: 1, wtimeout: 0 }, replicaSetId: ObjectId('5b065efeb405c746d93ab617') } }
2018-05-24T06:43:11.051+0000 I REPL     [conn1] This node is node1:27017 in the config
2018-05-24T06:43:11.051+0000 I REPL     [conn1] transition to STARTUP2 from STARTUP
2018-05-24T06:43:11.052+0000 I REPL     [conn1] Starting replication storage threads
2018-05-24T06:43:11.053+0000 I REPL     [conn1] transition to RECOVERING from STARTUP2
2018-05-24T06:43:11.054+0000 I REPL     [conn1] Starting replication fetcher thread
2018-05-24T06:43:11.054+0000 I REPL     [conn1] Starting replication applier thread
2018-05-24T06:43:11.055+0000 I REPL     [conn1] Starting replication reporter thread
2018-05-24T06:43:11.054+0000 I REPL     [replexec-1] Member node3:27017 is now in state STARTUP
2018-05-24T06:43:11.057+0000 I REPL     [rsSync] transition to SECONDARY from RECOVERING
2018-05-24T06:43:11.061+0000 I NETWORK  [conn1] end connection 172.23.0.3:56322 (2 connections now open)
2018-05-24T06:43:11.061+0000 I REPL     [replexec-0] Member node2:27017 is now in state STARTUP
2018-05-24T06:43:11.863+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:41708 #7 (3 connections now open)
2018-05-24T06:43:11.864+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:41710 #8 (4 connections now open)
2018-05-24T06:43:11.864+0000 I NETWORK  [conn7] received client metadata from 172.23.0.2:41708 conn7: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:11.869+0000 I NETWORK  [conn8] received client metadata from 172.23.0.2:41710 conn8: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:11.886+0000 I REPL     [conn8] replSetInitiate admin command received from client
2018-05-24T06:43:11.894+0000 I NETWORK  [conn8] end connection 172.23.0.2:41710 (3 connections now open)
2018-05-24T06:43:11.899+0000 I REPL     [conn7] replSetInitiate admin command received from client
2018-05-24T06:43:11.903+0000 I NETWORK  [conn7] end connection 172.23.0.2:41708 (2 connections now open)
2018-05-24T06:43:13.028+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56346 #9 (3 connections now open)
2018-05-24T06:43:13.066+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:52482 #10 (4 connections now open)
2018-05-24T06:43:13.093+0000 I NETWORK  [conn9] end connection 172.23.0.3:56346 (3 connections now open)
2018-05-24T06:43:13.116+0000 I NETWORK  [conn10] end connection 172.23.0.4:52482 (2 connections now open)
2018-05-24T06:43:13.676+0000 I REPL     [replexec-1] Member node3:27017 is now in state STARTUP2
2018-05-24T06:43:13.676+0000 I REPL     [replexec-1] Member node2:27017 is now in state STARTUP2
2018-05-24T06:43:14.486+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:52492 #11 (3 connections now open)
2018-05-24T06:43:14.501+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56360 #12 (4 connections now open)
2018-05-24T06:43:14.512+0000 I NETWORK  [conn11] received client metadata from 172.23.0.4:52492 conn11: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:14.512+0000 I NETWORK  [conn12] received client metadata from 172.23.0.3:56360 conn12: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:14.591+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:52496 #13 (5 connections now open)
2018-05-24T06:43:14.607+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56364 #14 (6 connections now open)
2018-05-24T06:43:14.609+0000 I NETWORK  [conn13] received client metadata from 172.23.0.4:52496 conn13: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:14.609+0000 I NETWORK  [conn14] received client metadata from 172.23.0.3:56364 conn14: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:14.743+0000 I NETWORK  [conn5] end connection 172.23.0.3:56338 (5 connections now open)
2018-05-24T06:43:14.765+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56366 #15 (6 connections now open)
2018-05-24T06:43:14.769+0000 I NETWORK  [conn15] received client metadata from 172.23.0.3:56366 conn15: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:15.216+0000 I REPL     [replexec-1] Member node2:27017 is now in state SECONDARY
2018-05-24T06:43:15.281+0000 I REPL     [replexec-1] Member node3:27017 is now in state SECONDARY
2018-05-24T06:43:17.948+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56372 #16 (7 connections now open)
2018-05-24T06:43:17.949+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:52512 #17 (8 connections now open)
2018-05-24T06:43:17.972+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:41746 #18 (9 connections now open)
2018-05-24T06:43:17.995+0000 I NETWORK  [conn16] received client metadata from 172.23.0.3:56372 conn16: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:43:17.998+0000 I NETWORK  [conn17] received client metadata from 172.23.0.4:52512 conn17: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:43:18.048+0000 I NETWORK  [conn18] received client metadata from 172.23.0.2:41746 conn18: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:43:19.628+0000 I NETWORK  [conn12] end connection 172.23.0.3:56360 (8 connections now open)
2018-05-24T06:43:19.633+0000 I NETWORK  [conn11] end connection 172.23.0.4:52492 (7 connections now open)
2018-05-24T06:43:22.347+0000 I REPL     [replexec-1] Starting an election, since we've seen no PRIMARY in the past 10000ms
2018-05-24T06:43:22.348+0000 I REPL     [replexec-1] conducting a dry run election to see if we could be elected. current term: 0
2018-05-24T06:43:22.349+0000 I REPL     [replexec-0] VoteRequester(term 0 dry run) received a yes vote from node3:27017; response message: { term: 0, voteGranted: true, reason: "", ok: 1.0, operationTime: Timestamp(1527144191, 1), $clusterTime: { clusterTime: Timestamp(1527144191, 1), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } } }
2018-05-24T06:43:22.350+0000 I REPL     [replexec-0] dry election run succeeded, running for election in term 1
2018-05-24T06:43:22.350+0000 I STORAGE  [replexec-0] createCollection: local.replset.election with generated UUID: 03e26b4f-be21-48d8-9e60-ea3ab86e14cf
2018-05-24T06:43:22.358+0000 I REPL     [replexec-2] VoteRequester(term 1) received a yes vote from node3:27017; response message: { term: 1, voteGranted: true, reason: "", ok: 1.0, operationTime: Timestamp(1527144191, 1), $clusterTime: { clusterTime: Timestamp(1527144191, 1), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } } }
2018-05-24T06:43:22.359+0000 I REPL     [replexec-2] election succeeded, assuming primary role in term 1
2018-05-24T06:43:22.359+0000 I REPL     [replexec-2] transition to PRIMARY from SECONDARY
2018-05-24T06:43:22.360+0000 I REPL     [replexec-2] Entering primary catch-up mode.
2018-05-24T06:43:22.361+0000 I REPL     [replexec-0] Caught up to the latest optime known via heartbeats after becoming primary.
2018-05-24T06:43:22.362+0000 I REPL     [replexec-0] Exited primary catch-up mode.
2018-05-24T06:43:24.123+0000 I STORAGE  [rsSync] createCollection: config.transactions with generated UUID: c2ac2a6e-a62c-4cb7-93a6-88575df68bec
2018-05-24T06:43:24.126+0000 I REPL     [rsSync] transition to primary complete; database writes are now permitted
2018-05-24T06:43:24.128+0000 I STORAGE  [monitoring keys for HMAC] createCollection: admin.system.keys with generated UUID: 1f772053-d966-4c53-97b1-eb84d977a076
2018-05-24T06:43:24.243+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:52520 #19 (8 connections now open)
2018-05-24T06:43:24.244+0000 I NETWORK  [conn19] received client metadata from 172.23.0.4:52520 conn19: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:43:24.250+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56388 #20 (9 connections now open)
2018-05-24T06:43:24.250+0000 I NETWORK  [conn20] received client metadata from 172.23.0.3:56388 conn20: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:43:24.275+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:41756 #21 (10 connections now open)
2018-05-24T06:43:24.275+0000 I NETWORK  [conn21] received client metadata from 172.23.0.2:41756 conn21: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:43:24.304+0000 W COMMAND  [conn19] the autoIndexId option is deprecated and will be removed in a future release
2018-05-24T06:43:24.305+0000 I STORAGE  [conn19] createCollection: lily.storage with generated UUID: 74411b0e-cbf6-44e9-b7fc-f3a4f604670d
2018-05-24T06:43:24.306+0000 W COMMAND  [conn20] the autoIndexId option is deprecated and will be removed in a future release
2018-05-24T06:43:24.372+0000 I INDEX    [conn21] build index on: lily.storage properties: { v: 2, unique: true, key: { key: 1 }, name: "key_1", ns: "lily.storage" }
2018-05-24T06:43:24.373+0000 I INDEX    [conn21] 	 building index using bulk method; build may temporarily use up to 500 megabytes of RAM
2018-05-24T06:43:24.374+0000 I INDEX    [conn21] build index done.  scanned 0 total records. 0 secs
2018-05-24T06:43:24.755+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:52526 #22 (11 connections now open)
2018-05-24T06:43:24.755+0000 I NETWORK  [conn22] received client metadata from 172.23.0.4:52526 conn22: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:24.756+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56394 #23 (12 connections now open)
2018-05-24T06:43:24.757+0000 I NETWORK  [conn23] received client metadata from 172.23.0.3:56394 conn23: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:24.776+0000 I COMMAND  [monitoring keys for HMAC] command admin.system.keys command: insert { insert: "system.keys", bypassDocumentValidation: false, ordered: true, documents: [ { _id: 6559034412455952385, purpose: "HMAC", key: BinData(0, 0F42D031E9C1A8BAD4309F5D6D74777E349AC657), expiresAt: Timestamp(1534920204, 0) } ], writeConcern: { w: "majority", wtimeout: 15000 }, $db: "admin" } ninserted:1 keysInserted:1 numYields:0 reslen:214 locks:{ Global: { acquireCount: { r: 7, w: 5 }, acquireWaitCount: { r: 1 }, timeAcquiringMicros: { r: 4001 } }, Database: { acquireCount: { r: 1, w: 2, W: 3 } }, Collection: { acquireCount: { r: 1, w: 2 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 648ms
2018-05-24T06:43:24.781+0000 I COMMAND  [conn19] command lily.storage command: create { create: "storage", autoIndexId: true, capped: false, writeConcern: { w: "majority" }, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144204, 4), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("cde85fe5-cd1f-4ef1-92d9-b14694e6c658") } } numYields:0 reslen:234 locks:{ Global: { acquireCount: { r: 2, w: 2 } }, Database: { acquireCount: { w: 1, W: 1 } }, oplog: { acquireCount: { w: 1 } } } protocol:op_msg 477ms
2018-05-24T06:43:24.782+0000 I COMMAND  [conn20] command lily.storage command: create { create: "storage", autoIndexId: true, capped: false, writeConcern: { w: "majority" }, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144204, 4), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("91910438-0b91-47a0-a66f-9f3a2f961375") } } numYields:0 reslen:329 locks:{ Global: { acquireCount: { r: 1, w: 1 } }, Database: { acquireCount: { W: 1 }, acquireWaitCount: { W: 1 }, timeAcquiringMicros: { W: 1495 } } } protocol:op_msg 475ms
2018-05-24T06:43:24.793+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:52530 #24 (13 connections now open)
2018-05-24T06:43:24.793+0000 I NETWORK  [conn24] received client metadata from 172.23.0.4:52530 conn24: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:24.853+0000 I NETWORK  [conn20] end connection 172.23.0.3:56388 (12 connections now open)
2018-05-24T06:43:24.854+0000 I NETWORK  [conn16] end connection 172.23.0.3:56372 (11 connections now open)
2018-05-24T06:43:30.977+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56398 #25 (12 connections now open)
2018-05-24T06:43:30.977+0000 I NETWORK  [conn25] received client metadata from 172.23.0.3:56398 conn25: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:30.983+0000 I REPL     [conn25] replSetInitiate admin command received from client
2018-05-24T06:43:30.988+0000 I NETWORK  [conn25] end connection 172.23.0.3:56398 (11 connections now open)
2018-05-24T06:43:33.072+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56400 #26 (12 connections now open)
2018-05-24T06:43:33.099+0000 I NETWORK  [conn26] received client metadata from 172.23.0.3:56400 conn26: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:43:33.152+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56406 #27 (13 connections now open)
2018-05-24T06:43:33.157+0000 I NETWORK  [conn27] received client metadata from 172.23.0.3:56406 conn27: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:44:24.795+0000 I NETWORK  [conn22] end connection 172.23.0.4:52526 (12 connections now open)
2018-05-24T06:45:07.603+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:41938 #28 (13 connections now open)
2018-05-24T06:45:07.604+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:41940 #29 (14 connections now open)
2018-05-24T06:45:07.605+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:52710 #30 (15 connections now open)
2018-05-24T06:45:07.606+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:52712 #31 (16 connections now open)
2018-05-24T06:45:07.607+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:52716 #32 (17 connections now open)
2018-05-24T06:45:07.609+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:41950 #33 (18 connections now open)
2018-05-24T06:45:07.609+0000 I NETWORK  [conn30] received client metadata from 172.23.0.4:52710 conn30: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:45:07.612+0000 I NETWORK  [conn29] received client metadata from 172.23.0.2:41940 conn29: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:45:07.611+0000 I NETWORK  [conn31] received client metadata from 172.23.0.4:52712 conn31: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:45:07.618+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56586 #34 (19 connections now open)
2018-05-24T06:45:07.621+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56588 #35 (20 connections now open)
2018-05-24T06:45:07.622+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:56590 #36 (21 connections now open)
2018-05-24T06:45:07.621+0000 I NETWORK  [conn32] received client metadata from 172.23.0.4:52716 conn32: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
