2018-05-24T06:43:05.774+0000 I CONTROL  [initandlisten] MongoDB starting : pid=42 port=27017 dbpath=/mongo/mem 64-bit host=node3
2018-05-24T06:43:06.497+0000 I REPL     [initandlisten] Did not find local voted for document at startup.
2018-05-24T06:43:06.498+0000 I REPL     [initandlisten] Did not find local Rollback ID document at startup. Creating one.
2018-05-24T06:43:06.498+0000 I STORAGE  [initandlisten] createCollection: local.system.rollback.id with no UUID.
2018-05-24T06:43:06.501+0000 I REPL     [initandlisten] Initialized the rollback ID to 1
2018-05-24T06:43:06.506+0000 I REPL     [initandlisten] Did not find local replica set configuration document at startup;  NoMatchingDocument: Did not find replica set configuration document in local.system.replset
2018-05-24T06:43:06.507+0000 I NETWORK  [initandlisten] waiting for connections on port 27017
2018-05-24T06:43:11.001+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:37522 #1 (1 connection now open)
2018-05-24T06:43:11.002+0000 I NETWORK  [conn1] end connection 172.23.0.2:37522 (0 connections now open)
2018-05-24T06:43:11.009+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:37526 #2 (1 connection now open)
2018-05-24T06:43:11.009+0000 I NETWORK  [conn2] received client metadata from 172.23.0.2:37526 conn2: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:11.011+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node1:27017
2018-05-24T06:43:11.013+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to node1:27017, took 2ms (1 connections now open to node1:27017)
2018-05-24T06:43:13.139+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:36150 #3 (2 connections now open)
2018-05-24T06:43:13.165+0000 I STORAGE  [replexec-0] createCollection: local.system.replset with no UUID.
2018-05-24T06:43:13.185+0000 I REPL     [replexec-0] New replica set config in use: { _id: "rs0", version: 1, protocolVersion: 1, members: [ { _id: 0, host: "node1:27017", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 1, host: "node2:27017", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 }, { _id: 2, host: "node3:27017", arbiterOnly: false, buildIndexes: true, hidden: false, priority: 1.0, tags: {}, slaveDelay: 0, votes: 1 } ], settings: { chainingAllowed: true, heartbeatIntervalMillis: 2000, heartbeatTimeoutSecs: 10, electionTimeoutMillis: 10000, catchUpTimeoutMillis: -1, catchUpTakeoverDelayMillis: 30000, getLastErrorModes: {}, getLastErrorDefaults: { w: 1, wtimeout: 0 }, replicaSetId: ObjectId('5b065efeb405c746d93ab617') } }
2018-05-24T06:43:13.185+0000 I REPL     [replexec-0] This node is node3:27017 in the config
2018-05-24T06:43:13.185+0000 I NETWORK  [conn3] end connection 172.23.0.4:36150 (1 connection now open)
2018-05-24T06:43:13.186+0000 I REPL     [replexec-0] transition to STARTUP2 from STARTUP
2018-05-24T06:43:13.186+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node2:27017
2018-05-24T06:43:13.196+0000 I REPL     [replexec-1] Member node1:27017 is now in state SECONDARY
2018-05-24T06:43:13.187+0000 I REPL     [replexec-0] Starting replication storage threads
2018-05-24T06:43:13.198+0000 I STORAGE  [replexec-0] createCollection: local.temp_oplog_buffer with no UUID.
2018-05-24T06:43:13.245+0000 I REPL     [replication-0] Starting initial sync (attempt 1 of 10)
2018-05-24T06:43:13.246+0000 I STORAGE  [replication-0] Finishing collection drop for local.temp_oplog_buffer (no UUID).
2018-05-24T06:43:13.248+0000 I STORAGE  [replication-0] createCollection: local.temp_oplog_buffer with no UUID.
2018-05-24T06:43:13.325+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:36154 #4 (2 connections now open)
2018-05-24T06:43:13.386+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to node2:27017, took 200ms (1 connections now open to node2:27017)
2018-05-24T06:43:13.411+0000 I REPL     [replexec-2] Member node2:27017 is now in state STARTUP2
2018-05-24T06:43:13.411+0000 I NETWORK  [conn4] received client metadata from 172.23.0.4:36154 conn4: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:43:14.256+0000 I REPL     [replication-1] sync source candidate: node1:27017
2018-05-24T06:43:14.257+0000 I REPL     [replication-1] ******
2018-05-24T06:43:14.257+0000 I REPL     [replication-1] creating replication oplog of size: 990MB...
2018-05-24T06:43:14.258+0000 I STORAGE  [replication-1] createCollection: local.oplog.rs with no UUID.
2018-05-24T06:43:14.260+0000 I STORAGE  [replication-1] Starting WiredTigerRecordStoreThread local.oplog.rs
2018-05-24T06:43:14.262+0000 I STORAGE  [replication-1] The size storer reports that the oplog contains 0 records totaling to 0 bytes
2018-05-24T06:43:14.262+0000 I STORAGE  [replication-1] Scanning the oplog to determine where to place markers for truncation
2018-05-24T06:43:14.478+0000 I REPL     [replication-1] ******
2018-05-24T06:43:14.478+0000 I STORAGE  [replication-1] dropAllDatabasesExceptLocal 1
2018-05-24T06:43:14.479+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to node1:27017
2018-05-24T06:43:14.545+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to node1:27017, took 66ms (1 connections now open to node1:27017)
2018-05-24T06:43:14.602+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to node1:27017
2018-05-24T06:43:14.614+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to node1:27017, took 13ms (2 connections now open to node1:27017)
2018-05-24T06:43:14.620+0000 I REPL     [replication-1] CollectionCloner::start called, on ns:admin.system.version
2018-05-24T06:43:14.642+0000 I STORAGE  [repl writer worker 0] createCollection: admin.system.version with provided UUID: 0a8bf1ab-11b9-4a79-912c-bfeb8420820a
2018-05-24T06:43:14.648+0000 I INDEX    [repl writer worker 0] build index on: admin.system.version properties: { v: 2, key: { _id: 1 }, name: "_id_", ns: "admin.system.version" }
2018-05-24T06:43:14.664+0000 I INDEX    [repl writer worker 0] 	 building index using bulk method; build may temporarily use up to 500 megabytes of RAM
2018-05-24T06:43:14.681+0000 I COMMAND  [repl writer worker 1] setting featureCompatibilityVersion to 3.6
2018-05-24T06:43:14.682+0000 I NETWORK  [repl writer worker 1] Skip closing connection for connection # 4
2018-05-24T06:43:14.682+0000 I NETWORK  [repl writer worker 1] Skip closing connection for connection # 2
2018-05-24T06:43:14.682+0000 I REPL     [repl writer worker 1] CollectionCloner ns:admin.system.version finished cloning with status: OK
2018-05-24T06:43:14.683+0000 I REPL     [repl writer worker 1] Finished cloning data: OK. Beginning oplog replay.
2018-05-24T06:43:14.688+0000 I REPL     [replication-0] No need to apply operations. (currently at { : Timestamp(1527144191, 1) })
2018-05-24T06:43:14.713+0000 I COMMAND  [replication-1] Assigning UUID 8fd0429e-3a73-4fc6-aa2b-c6c892899e32 to collection local.system.rollback.id
2018-05-24T06:43:14.717+0000 I COMMAND  [replication-1] Assigning UUID 9a32b0b6-0f3c-44db-a9c3-10d3a2c34ac3 to collection local.temp_oplog_buffer
2018-05-24T06:43:14.717+0000 I COMMAND  [replication-1] Assigning UUID 1f79f644-c6a7-4c75-8cd3-4cd216d845af to collection local.system.replset
2018-05-24T06:43:14.718+0000 I COMMAND  [replication-1] Assigning UUID e9857a6b-abad-4f74-a379-e23535fd3488 to collection local.me
2018-05-24T06:43:14.718+0000 I COMMAND  [replication-1] Assigning UUID dc2c0f6c-9f21-4654-802f-3e75a9455cce to collection local.startup_log
2018-05-24T06:43:14.718+0000 I COMMAND  [replication-1] Assigning UUID 107f1300-9346-43f1-97c4-cf25e2617ee5 to collection local.replset.minvalid
2018-05-24T06:43:14.719+0000 I COMMAND  [replication-1] Assigning UUID fc05df91-c8e4-4320-809e-04487aa576d4 to collection local.oplog.rs
2018-05-24T06:43:14.720+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Ending connection to host node1:27017 due to bad connection status; 1 connections to that host remain open
2018-05-24T06:43:14.720+0000 I REPL     [replication-0] Finished fetching oplog during initial sync: CallbackCanceled: error in fetcher batch callback: oplog fetcher is shutting down. Last fetched optime and hash: { ts: Timestamp(0, 0), t: -1 }[0]
2018-05-24T06:43:14.721+0000 I REPL     [replication-0] Initial sync attempt finishing up.
2018-05-24T06:43:14.721+0000 I REPL     [replication-0] Initial Sync Attempt Statistics: { failedInitialSyncAttempts: 0, maxFailedInitialSyncAttempts: 10, initialSyncStart: new Date(1527144193245), initialSyncAttempts: [], fetchedMissingDocs: 0, appliedOps: 0, initialSyncOplogStart: Timestamp(1527144191, 1), initialSyncOplogEnd: Timestamp(1527144191, 1), databases: { databasesCloned: 1, admin: { collections: 1, clonedCollections: 1, start: new Date(1527144194610), end: new Date(1527144194687), elapsedMillis: 77, admin.system.version: { documentsToCopy: 1, documentsCopied: 1, indexes: 1, fetchedBatches: 1, start: new Date(1527144194622), end: new Date(1527144194687), elapsedMillis: 65 } } } }
2018-05-24T06:43:14.722+0000 I STORAGE  [replication-0] Finishing collection drop for local.temp_oplog_buffer (9a32b0b6-0f3c-44db-a9c3-10d3a2c34ac3).
2018-05-24T06:43:14.723+0000 I REPL     [replication-0] initial sync done; took 1s.
2018-05-24T06:43:14.724+0000 I REPL     [replication-0] transition to RECOVERING from STARTUP2
2018-05-24T06:43:14.724+0000 I REPL     [replication-0] Starting replication fetcher thread
2018-05-24T06:43:14.724+0000 I REPL     [replication-0] Starting replication applier thread
2018-05-24T06:43:14.725+0000 I REPL     [replication-0] Starting replication reporter thread
2018-05-24T06:43:14.728+0000 I REPL     [rsBackgroundSync] could not find member to sync from
2018-05-24T06:43:14.729+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending connection to host node1:27017 due to bad connection status; 0 connections to that host remain open
2018-05-24T06:43:14.730+0000 I REPL     [rsSync] transition to SECONDARY from RECOVERING
2018-05-24T06:43:14.738+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node1:27017
2018-05-24T06:43:14.742+0000 I REPL     [replexec-1] Member node2:27017 is now in state SECONDARY
2018-05-24T06:43:14.780+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to node1:27017, took 42ms (1 connections now open to node1:27017)
2018-05-24T06:43:17.911+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:36166 #5 (3 connections now open)
2018-05-24T06:43:17.926+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:57550 #6 (4 connections now open)
2018-05-24T06:43:17.986+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:37572 #7 (5 connections now open)
2018-05-24T06:43:17.994+0000 I NETWORK  [conn6] received client metadata from 172.23.0.3:57550 conn6: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:43:18.008+0000 I NETWORK  [conn5] received client metadata from 172.23.0.4:36166 conn5: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:43:18.095+0000 I NETWORK  [conn7] received client metadata from 172.23.0.2:37572 conn7: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:43:22.355+0000 I STORAGE  [conn2] createCollection: local.replset.election with generated UUID: f5e5b523-ef35-4a5d-a788-93905b5ad78e
2018-05-24T06:43:22.385+0000 I REPL     [replexec-3] Member node1:27017 is now in state PRIMARY
2018-05-24T06:43:24.751+0000 I REPL     [rsBackgroundSync] sync source candidate: node1:27017
2018-05-24T06:43:24.755+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to node1:27017
2018-05-24T06:43:24.758+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to node1:27017, took 4ms (2 connections now open to node1:27017)
2018-05-24T06:43:24.759+0000 I STORAGE  [rsSync] createCollection: local.replset.oplogTruncateAfterPoint with generated UUID: 5c250764-ac2a-4fd1-b15e-11ee831e4ca0
2018-05-24T06:43:24.767+0000 I STORAGE  [repl writer worker 7] createCollection: config.transactions with provided UUID: c2ac2a6e-a62c-4cb7-93a6-88575df68bec
2018-05-24T06:43:24.771+0000 I STORAGE  [repl writer worker 9] createCollection: admin.system.keys with provided UUID: 1f772053-d966-4c53-97b1-eb84d977a076
2018-05-24T06:43:24.777+0000 I STORAGE  [repl writer worker 13] createCollection: lily.storage with provided UUID: 74411b0e-cbf6-44e9-b7fc-f3a4f604670d
2018-05-24T06:43:24.791+0000 I INDEX    [repl writer worker 15] build index on: lily.storage properties: { v: 2, unique: true, key: { key: 1 }, name: "key_1", ns: "lily.storage" }
2018-05-24T06:43:24.792+0000 I INDEX    [repl writer worker 15] 	 building index using bulk method; build may temporarily use up to 500 megabytes of RAM
2018-05-24T06:43:24.793+0000 I INDEX    [repl writer worker 15] build index done.  scanned 0 total records. 0 secs
2018-05-24T06:43:24.855+0000 I NETWORK  [conn6] end connection 172.23.0.3:57550 (4 connections now open)
2018-05-24T06:43:33.073+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:57580 #8 (5 connections now open)
2018-05-24T06:43:33.095+0000 I NETWORK  [conn8] received client metadata from 172.23.0.3:57580 conn8: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:45:07.886+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to node1:27017
2018-05-24T06:45:07.900+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to node1:27017, took 15ms (3 connections now open to node1:27017)
2018-05-24T06:45:50.627+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Ending connection to host node1:27017 due to bad connection status; 2 connections to that host remain open
2018-05-24T06:45:50.632+0000 I REPL     [replication-0] Restarting oplog query due to error: NetworkInterfaceExceededTimeLimit: error in fetcher batch callback: Operation timed out. Last fetched optime (with hash): { ts: Timestamp(1527144340, 135), t: 1 }[-6665920723144456960]. Restarts remaining: 3
2018-05-24T06:45:50.640+0000 I REPL     [replication-0] Scheduled new oplog query Fetcher source: node1:27017 database: local query: { find: "oplog.rs", filter: { ts: { $gte: Timestamp(1527144340, 135) } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, batchSize: 13981010, term: 1, readConcern: { afterClusterTime: Timestamp(1527144340, 135) } } query metadata: { $replData: 1, $oplogQueryData: 1, $readPreference: { mode: "secondaryPreferred" } } active: 1 findNetworkTimeout: 65000ms getMoreNetworkTimeout: 10000ms shutting down?: 0 first: 1 firstCommandScheduler: RemoteCommandRetryScheduler request: RemoteCommand 11818 -- target:node1:27017 db:local cmd:{ find: "oplog.rs", filter: { ts: { $gte: Timestamp(1527144340, 135) } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, batchSize: 13981010, term: 1, readConcern: { afterClusterTime: Timestamp(1527144340, 135) } } active: 1 callbackHandle.valid: 1 callbackHandle.cancelled: 0 attempt: 1 retryPolicy: RetryPolicyImpl maxAttempts: 1 maxTimeMillis: -1ms
2018-05-24T06:45:50.643+0000 I REPL     [replexec-0] Starting an election, since we've seen no PRIMARY in the past 10000ms
2018-05-24T06:45:50.644+0000 I REPL     [replexec-0] conducting a dry run election to see if we could be elected. current term: 1
2018-05-24T06:45:50.646+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node1:27017
2018-05-24T06:45:50.690+0000 I REPL     [replexec-0] VoteRequester(term 1 dry run) received a no vote from node2:27017 with reason "candidate's data is staler than mine. candidate's last applied OpTime: { ts: Timestamp(1527144340, 135), t: 1 }, my last applied OpTime: { ts: Timestamp(1527144340, 137), t: 1 }"; response message: { term: 1, voteGranted: false, reason: "candidate's data is staler than mine. candidate's last applied OpTime: { ts: Timestamp(1527144340, 135), t: 1 }, my last applied OpTime: { ts: Timesta...", ok: 1.0, operationTime: Timestamp(1527144340, 137), $clusterTime: { clusterTime: Timestamp(1527144340, 143), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } } }
2018-05-24T06:45:51.023+0000 I REPL     [replexec-2] Member node2:27017 is now in state PRIMARY
2018-05-24T06:45:51.052+0000 I REPL_HB  [replexec-0] Error in heartbeat (requestId: 11808) to node1:27017, response status: NetworkInterfaceExceededTimeLimit: Operation timed out
2018-05-24T06:45:51.053+0000 I REPL     [replexec-0] Member node1:27017 is now in state RS_DOWN
2018-05-24T06:45:51.053+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending connection to host node1:27017 due to bad connection status; 1 connections to that host remain open
2018-05-24T06:45:53.054+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node1:27017
2018-05-24T06:46:00.699+0000 I REPL     [replexec-2] VoteRequester(term 1 dry run) failed to receive response from node1:27017: NetworkInterfaceExceededTimeLimit: Couldn't get a connection within the time limit
2018-05-24T06:46:00.702+0000 I REPL     [replexec-2] not running for primary, we have been superseded already during dry run. original term: 1, current term: 2
2018-05-24T06:46:03.056+0000 I REPL_HB  [replexec-2] Error in heartbeat (requestId: 11828) to node1:27017, response status: NetworkInterfaceExceededTimeLimit: Couldn't get a connection within the time limit
2018-05-24T06:46:07.496+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:54974 #9 (6 connections now open)
2018-05-24T06:46:07.497+0000 I NETWORK  [conn9] received client metadata from 172.23.0.2:54974 conn9: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:46:08.538+0000 I NETWORK  [conn2] end connection 172.23.0.2:37526 (5 connections now open)
2018-05-24T06:46:08.542+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to node1:27017, took 15488ms (2 connections now open to node1:27017)
2018-05-24T06:46:08.543+0000 I REPL     [replexec-2] Member node1:27017 is now in state SECONDARY
2018-05-24T06:46:10.647+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to node1:27017 - NetworkInterfaceExceededTimeLimit: Operation timed out
2018-05-24T06:46:11.155+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:55172 #10 (6 connections now open)
2018-05-24T06:46:11.155+0000 I NETWORK  [conn10] received client metadata from 172.23.0.2:55172 conn10: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:46:12.378+0000 I NETWORK  [conn7] end connection 172.23.0.2:37572 (5 connections now open)
2018-05-24T06:46:18.790+0000 W REPL     [rsBackgroundSync] Fetcher stopped querying remote oplog with error: InvalidSyncSource: Upstream node rolled back after choosing it as a sync source. Choosing new sync source.
2018-05-24T06:46:18.791+0000 I REPL     [rsBackgroundSync] sync source candidate: node2:27017
2018-05-24T06:46:18.791+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to node2:27017
2018-05-24T06:46:18.794+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to node2:27017, took 3ms (1 connections now open to node2:27017)
2018-05-24T06:46:18.796+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to node2:27017
2018-05-24T06:46:18.799+0000 I REPL     [SyncSourceFeedback] SyncSourceFeedback error sending update to node1:27017: InvalidSyncSource: Sync source changed from node1:27017 to node2:27017
2018-05-24T06:46:18.803+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to node2:27017, took 8ms (2 connections now open to node2:27017)
2018-05-24T06:46:19.144+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Connecting to node2:27017
2018-05-24T06:46:19.162+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Successfully connected to node2:27017, took 18ms (3 connections now open to node2:27017)
2018-05-24T06:46:47.721+0000 I ASIO     [NetworkInterfaceASIO-RS-0] Ending connection to host node2:27017 due to bad connection status; 2 connections to that host remain open
2018-05-24T06:46:47.722+0000 I REPL     [replication-0] Restarting oplog query due to error: NetworkInterfaceExceededTimeLimit: error in fetcher batch callback: Operation timed out. Last fetched optime (with hash): { ts: Timestamp(1527144397, 230), t: 2 }[8020818092978281000]. Restarts remaining: 3
2018-05-24T06:46:47.723+0000 I REPL     [replication-0] Scheduled new oplog query Fetcher source: node2:27017 database: local query: { find: "oplog.rs", filter: { ts: { $gte: Timestamp(1527144397, 230) } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, batchSize: 13981010, term: 2, readConcern: { afterClusterTime: Timestamp(1527144397, 230) } } query metadata: { $replData: 1, $oplogQueryData: 1, $readPreference: { mode: "secondaryPreferred" } } active: 1 findNetworkTimeout: 65000ms getMoreNetworkTimeout: 10000ms shutting down?: 0 first: 1 firstCommandScheduler: RemoteCommandRetryScheduler request: RemoteCommand 21281 -- target:node2:27017 db:local cmd:{ find: "oplog.rs", filter: { ts: { $gte: Timestamp(1527144397, 230) } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, batchSize: 13981010, term: 2, readConcern: { afterClusterTime: Timestamp(1527144397, 230) } } active: 1 callbackHandle.valid: 1 callbackHandle.cancelled: 0 attempt: 1 retryPolicy: RetryPolicyImpl maxAttempts: 1 maxTimeMillis: -1ms
2018-05-24T06:46:48.587+0000 I REPL     [replexec-2] Member node1:27017 is now in state PRIMARY
2018-05-24T06:46:49.093+0000 I REPL_HB  [replexec-0] Error in heartbeat (requestId: 21271) to node2:27017, response status: NetworkInterfaceExceededTimeLimit: Operation timed out
2018-05-24T06:46:49.094+0000 I REPL     [replexec-0] Member node2:27017 is now in state RS_DOWN
2018-05-24T06:46:49.093+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Ending connection to host node2:27017 due to bad connection status; 0 connections to that host remain open
2018-05-24T06:46:51.094+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node2:27017
2018-05-24T06:47:01.097+0000 I REPL_HB  [replexec-0] Error in heartbeat (requestId: 21287) to node2:27017, response status: NetworkInterfaceExceededTimeLimit: Couldn't get a connection within the time limit
2018-05-24T06:47:01.669+0000 I REPL     [replication-0] Restarting oplog query due to error: StaleTerm: error in fetcher batch callback: Replication term of this node was stale; retry query. Last fetched optime (with hash): { ts: Timestamp(1527144407, 1), t: 2 }[-5928114736204738133]. Restarts remaining: 3
2018-05-24T06:47:01.674+0000 I REPL     [replication-0] Scheduled new oplog query Fetcher source: node2:27017 database: local query: { find: "oplog.rs", filter: { ts: { $gte: Timestamp(1527144407, 1) } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, batchSize: 13981010, term: 3 } query metadata: { $replData: 1, $oplogQueryData: 1, $readPreference: { mode: "secondaryPreferred" } } active: 1 findNetworkTimeout: 65000ms getMoreNetworkTimeout: 10000ms shutting down?: 0 first: 1 firstCommandScheduler: RemoteCommandRetryScheduler request: RemoteCommand 21302 -- target:node2:27017 db:local cmd:{ find: "oplog.rs", filter: { ts: { $gte: Timestamp(1527144407, 1) } }, tailable: true, oplogReplay: true, awaitData: true, maxTimeMS: 60000, batchSize: 13981010, term: 3 } active: 1 callbackHandle.valid: 1 callbackHandle.cancelled: 0 attempt: 1 retryPolicy: RetryPolicyImpl maxAttempts: 1 maxTimeMillis: -1ms
2018-05-24T06:47:01.675+0000 W REPL     [rsBackgroundSync] Fetcher stopped querying remote oplog with error: InvalidSyncSource: Sync source's last applied OpTime { ts: Timestamp(1527144407, 1), t: 2 } is not greater than our last fetched OpTime { ts: Timestamp(1527144407, 1), t: 2 }. Choosing new sync source.
2018-05-24T06:47:01.682+0000 I REPL     [rsBackgroundSync] sync source candidate: node1:27017
2018-05-24T06:47:01.684+0000 I REPL     [rsBackgroundSync] Starting rollback due to OplogStartMissing: Our last op time fetched: { ts: Timestamp(1527144407, 1), t: 2 }. source's GTE: { ts: Timestamp(1527144409, 1), t: 3 } hashes: (-5928114736204738133/-7528827815030926192)
2018-05-24T06:47:01.685+0000 I REPL     [rsBackgroundSync] Replication commit point: { ts: Timestamp(1527144397, 230), t: 2 }
2018-05-24T06:47:01.685+0000 I REPL     [rsBackgroundSync] Rollback using the 'rollbackViaRefetch' method because UUID support is feature compatible with featureCompatibilityVersion 3.6.
2018-05-24T06:47:01.685+0000 I REPL     [rsBackgroundSync] transition to ROLLBACK from SECONDARY
2018-05-24T06:47:01.686+0000 I NETWORK  [rsBackgroundSync] Skip closing connection for connection # 10
2018-05-24T06:47:01.686+0000 I NETWORK  [rsBackgroundSync] Skip closing connection for connection # 4
2018-05-24T06:47:01.686+0000 I ROLLBACK [rsBackgroundSync] Starting rollback. Sync source: node1:27017
